NOC,Year,Sport,Sex,lat,lon,continent,bronze,gold,silver,total
AUT,1936,Football,M,47.516231,14.550072,Europe,0,0,13,13
AUT,1936,Handball,M,47.516231,14.550072,Europe,0,0,22,22
AUT,1936,Rowing,M,47.516231,14.550072,Europe,0,0,1,1
AUT,1936,Speed Skating,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1936,Weightlifting,M,47.516231,14.550072,Europe,0,1,0,1
AUT,1948,Alpine Skiing,F,47.516231,14.550072,Europe,3,1,1,5
AUT,1948,Alpine Skiing,M,47.516231,14.550072,Europe,0,0,1,1
AUT,1948,Art Competitions,M,47.516231,14.550072,Europe,1,1,2,4
AUT,1948,Athletics,F,47.516231,14.550072,Europe,1,1,0,2
AUT,1948,Canoeing,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1948,Fencing,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1948,Figure Skating,F,47.516231,14.550072,Europe,0,0,1,1
AUT,1948,Figure Skating,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1952,Alpine Skiing,F,47.516231,14.550072,Europe,0,1,1,2
AUT,1952,Alpine Skiing,M,47.516231,14.550072,Europe,2,1,2,5
AUT,1952,Canoeing,F,47.516231,14.550072,Europe,0,0,1,1
AUT,1952,Canoeing,M,47.516231,14.550072,Europe,2,0,0,2
AUT,1952,Figure Skating,M,47.516231,14.550072,Europe,0,0,1,1
AUT,1956,Alpine Skiing,F,47.516231,14.550072,Europe,1,0,2,3
AUT,1956,Alpine Skiing,M,47.516231,14.550072,Europe,2,3,1,6
AUT,1956,Canoeing,M,47.516231,14.550072,Europe,2,0,0,2
AUT,1956,Figure Skating,F,47.516231,14.550072,Europe,1,1,0,2
AUT,1956,Figure Skating,M,47.516231,14.550072,Europe,0,1,0,1
AUT,1956,Rowing,M,47.516231,14.550072,Europe,2,0,0,2
AUT,1960,Alpine Skiing,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1960,Alpine Skiing,M,47.516231,14.550072,Europe,1,1,2,4
AUT,1960,Rowing,M,47.516231,14.550072,Europe,0,0,2,2
AUT,1960,Shooting,M,47.516231,14.550072,Europe,0,1,0,1
AUT,1960,Ski Jumping,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1964,Alpine Skiing,F,47.516231,14.550072,Europe,1,1,1,3
AUT,1964,Alpine Skiing,M,47.516231,14.550072,Europe,1,2,1,4
AUT,1964,Bobsleigh,M,47.516231,14.550072,Europe,0,0,4,4
AUT,1964,Figure Skating,F,47.516231,14.550072,Europe,0,0,1,1
AUT,1964,Luge,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1964,Luge,M,47.516231,14.550072,Europe,0,2,2,4
AUT,1968,Alpine Skiing,F,47.516231,14.550072,Europe,1,1,0,2
AUT,1968,Alpine Skiing,M,47.516231,14.550072,Europe,2,0,1,3
AUT,1968,Athletics,F,47.516231,14.550072,Europe,1,0,1,2
AUT,1968,Bobsleigh,M,47.516231,14.550072,Europe,0,0,4,4
AUT,1968,Canoeing,M,47.516231,14.550072,Europe,2,0,0,2
AUT,1968,Figure Skating,M,47.516231,14.550072,Europe,0,1,0,1
AUT,1968,Luge,M,47.516231,14.550072,Europe,0,1,2,3
AUT,1968,Sailing,M,47.516231,14.550072,Europe,0,0,1,1
AUT,1968,Ski Jumping,M,47.516231,14.550072,Europe,1,0,1,2
AUT,1972,Alpine Skiing,F,47.516231,14.550072,Europe,1,0,2,3
AUT,1972,Alpine Skiing,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1972,Athletics,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1972,Canoeing,M,47.516231,14.550072,Europe,0,0,1,1
AUT,1972,Figure Skating,F,47.516231,14.550072,Europe,0,1,0,1
AUT,1972,Shooting,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1976,Alpine Skiing,F,47.516231,14.550072,Europe,0,0,1,1
AUT,1976,Alpine Skiing,M,47.516231,14.550072,Europe,0,1,0,1
AUT,1976,Luge,M,47.516231,14.550072,Europe,2,0,0,2
AUT,1976,Shooting,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1976,Ski Jumping,M,47.516231,14.550072,Europe,1,1,1,3
AUT,1980,Alpine Skiing,F,47.516231,14.550072,Europe,0,1,0,1
AUT,1980,Alpine Skiing,M,47.516231,14.550072,Europe,1,1,1,3
AUT,1980,Equestrianism,F,47.516231,14.550072,Europe,0,1,0,1
AUT,1980,Luge,M,47.516231,14.550072,Europe,2,0,0,2
AUT,1980,Sailing,M,47.516231,14.550072,Europe,0,0,3,3
AUT,1980,Shooting,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1980,Ski Jumping,M,47.516231,14.550072,Europe,0,1,1,2
AUT,1984,Alpine Skiing,M,47.516231,14.550072,Europe,1,0,0,1
AUT,1984,Judo,M,47.516231,14.550072,Europe,1,1,0,2
AUT,1984,Shooting,M,47.516231,14.550072,Europe,0,0,1,1
AUT,1988,Alpine Skiing,F,47.516231,14.550072,Europe,0,2,0,2
AUT,1988,Alpine Skiing,M,47.516231,14.550072,Europe,0,1,3,4
AUT,1988,Judo,M,47.516231,14.550072,Europe,0,1,0,1
AUT,1988,Nordic Combined,M,47.516231,14.550072,Europe,3,0,1,4
AUT,1988,Speed Skating,M,47.516231,14.550072,Europe,1,0,1,2
AUT,1992,Alpine Skiing,F,47.516231,14.550072,Europe,1,2,2,5
AUT,1992,Alpine Skiing,M,47.516231,14.550072,Europe,2,1,0,3
AUT,1992,Bobsleigh,M,47.516231,14.550072,Europe,0,4,0,4
AUT,1992,Equestrianism,M,47.516231,14.550072,Europe,0,0,4,4
AUT,1992,Luge,F,47.516231,14.550072,Europe,0,1,1,2
AUT,1992,Luge,M,47.516231,14.550072,Europe,1,0,1,2
AUT,1992,Nordic Combined,M,47.516231,14.550072,Europe,4,0,0,4
AUT,1992,Rowing,M,47.516231,14.550072,Europe,0,0,2,2
AUT,1992,Ski Jumping,M,47.516231,14.550072,Europe,1,1,6,8
AUT,1992,Speed Skating,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1994,Alpine Skiing,F,47.516231,14.550072,Europe,0,0,1,1
AUT,1994,Alpine Skiing,M,47.516231,14.550072,Europe,1,1,0,2
AUT,1994,Luge,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1994,Luge,M,47.516231,14.550072,Europe,0,0,1,1
AUT,1994,Ski Jumping,M,47.516231,14.550072,Europe,5,0,0,5
AUT,1994,Speed Skating,F,47.516231,14.550072,Europe,0,1,1,2
AUT,1996,Athletics,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1996,Shooting,M,47.516231,14.550072,Europe,1,0,1,2
AUT,1998,Alpine Skiing,F,47.516231,14.550072,Europe,1,0,2,3
AUT,1998,Alpine Skiing,M,47.516231,14.550072,Europe,3,3,2,8
AUT,1998,Cross Country Skiing,M,47.516231,14.550072,Europe,1,0,1,2
AUT,1998,Luge,F,47.516231,14.550072,Europe,1,0,0,1
AUT,1998,Ski Jumping,M,47.516231,14.550072,Europe,5,0,0,5
AUT,1998,Snowboarding,F,47.516231,14.550072,Europe,1,0,0,1
AUT,2000,Athletics,F,47.516231,14.550072,Europe,0,0,1,1
AUT,2000,Sailing,M,47.516231,14.550072,Europe,0,3,0,3
AUT,2002,Alpine Skiing,F,47.516231,14.550072,Europe,1,0,1,2
AUT,2002,Alpine Skiing,M,47.516231,14.550072,Europe,4,2,1,7
AUT,2002,Biathlon,M,47.516231,14.550072,Europe,1,0,0,1
AUT,2002,Cross Country Skiing,M,47.516231,14.550072,Europe,0,1,1,2
AUT,2002,Luge,M,47.516231,14.550072,Europe,1,0,0,1
AUT,2002,Nordic Combined,M,47.516231,14.550072,Europe,6,0,0,6
AUT,2002,Skeleton,M,47.516231,14.550072,Europe,0,0,1,1
AUT,2004,Judo,F,47.516231,14.550072,Europe,0,0,1,1
AUT,2004,Sailing,M,47.516231,14.550072,Europe,0,2,1,3
AUT,2004,Shooting,M,47.516231,14.550072,Europe,1,0,0,1
AUT,2004,Swimming,M,47.516231,14.550072,Europe,0,0,2,2
AUT,2004,Triathlon,F,47.516231,14.550072,Europe,0,1,0,1
AUT,2006,Alpine Skiing,F,47.516231,14.550072,Europe,2,2,2,6
AUT,2006,Alpine Skiing,M,47.516231,14.550072,Europe,3,2,3,8
AUT,2006,Cross Country Skiing,M,47.516231,14.550072,Europe,1,0,0,1
AUT,2006,Luge,M,47.516231,14.550072,Europe,0,2,0,2
AUT,2006,Nordic Combined,M,47.516231,14.550072,Europe,0,5,1,6
AUT,2006,Ski Jumping,M,47.516231,14.550072,Europe,0,5,1,6
AUT,2006,Snowboarding,M,47.516231,14.550072,Europe,1,0,0,1
AUT,2008,Canoeing,F,47.516231,14.550072,Europe,1,0,0,1
AUT,2008,Judo,M,47.516231,14.550072,Europe,0,0,1,1
AUT,2008,Swimming,F,47.516231,14.550072,Europe,1,0,0,1
AUT,2010,Alpine Skiing,F,47.516231,14.550072,Europe,2,1,1,4
AUT,2010,Biathlon,M,47.516231,14.550072,Europe,0,0,5,5
AUT,2010,Freestyle Skiing,M,47.516231,14.550072,Europe,0,0,1,1
AUT,2010,Luge,F,47.516231,14.550072,Europe,0,0,1,1
AUT,2010,Luge,M,47.516231,14.550072,Europe,0,2,0,2
AUT,2010,Nordic Combined,M,47.516231,14.550072,Europe,1,4,0,5
AUT,2010,Ski Jumping,M,47.516231,14.550072,Europe,2,4,0,6
AUT,2010,Snowboarding,F,47.516231,14.550072,Europe,1,0,0,1
AUT,2010,Snowboarding,M,47.516231,14.550072,Europe,0,0,1,1
AUT,2014,Alpine Skiing,F,47.516231,14.550072,Europe,2,1,3,6
AUT,2014,Alpine Skiing,M,47.516231,14.550072,Europe,0,2,1,3
AUT,2014,Biathlon,M,47.516231,14.550072,Europe,4,0,1,5
AUT,2014,Luge,M,47.516231,14.550072,Europe,0,0,2,2
AUT,2014,Nordic Combined,M,47.516231,14.550072,Europe,4,0,0,4
AUT,2014,Ski Jumping,F,47.516231,14.550072,Europe,0,0,1,1
AUT,2014,Ski Jumping,M,47.516231,14.550072,Europe,0,0,4,4
AUT,2014,Snowboarding,F,47.516231,14.550072,Europe,0,1,0,1
AUT,2014,Snowboarding,M,47.516231,14.550072,Europe,1,0,0,1
AUT,2016,Sailing,F,47.516231,14.550072,Europe,1,0,0,1
AUT,2016,Sailing,M,47.516231,14.550072,Europe,1,0,0,1
AZE,1996,Wrestling,M,40.143105,47.576927,Europe,0,0,1,1
AZE,2000,Boxing,M,40.143105,47.576927,Europe,1,0,0,1
AZE,2000,Shooting,F,40.143105,47.576927,Europe,0,1,0,1
AZE,2000,Wrestling,M,40.143105,47.576927,Europe,0,1,0,1
AZE,2004,Boxing,M,40.143105,47.576927,Europe,2,0,0,2
AZE,2004,Shooting,F,40.143105,47.576927,Europe,2,0,0,2
AZE,2004,Wrestling,M,40.143105,47.576927,Europe,0,1,0,1
AZE,2008,Boxing,M,40.143105,47.576927,Europe,1,0,0,1
AZE,2008,Judo,M,40.143105,47.576927,Europe,1,1,0,2
AZE,2008,Wrestling,F,40.143105,47.576927,Europe,1,0,0,1
AZE,2008,Wrestling,M,40.143105,47.576927,Europe,1,0,2,3
AZE,2012,Boxing,M,40.143105,47.576927,Europe,2,0,0,2
AZE,2012,Weightlifting,M,40.143105,47.576927,Europe,1,0,0,1
AZE,2012,Wrestling,F,40.143105,47.576927,Europe,1,0,1,2
AZE,2012,Wrestling,M,40.143105,47.576927,Europe,2,2,1,5
AZE,2016,Boxing,M,40.143105,47.576927,Europe,1,0,1,2
AZE,2016,Canoeing,F,40.143105,47.576927,Europe,1,0,0,1
AZE,2016,Canoeing,M,40.143105,47.576927,Europe,0,0,1,1
AZE,2016,Judo,M,40.143105,47.576927,Europe,0,0,2,2
AZE,2016,Taekwondo,F,40.143105,47.576927,Europe,1,0,0,1
AZE,2016,Taekwondo,M,40.143105,47.576927,Europe,1,1,0,2
AZE,2016,Wrestling,F,40.143105,47.576927,Europe,1,0,1,2
AZE,2016,Wrestling,M,40.143105,47.576927,Europe,5,0,2,7
BAH,1956,Sailing,M,25.03428,-77.39628,North America,2,0,0,2
BAH,1964,Sailing,M,25.03428,-77.39628,North America,0,2,0,2
BAH,1992,Athletics,M,25.03428,-77.39628,North America,1,0,0,1
BAH,1996,Athletics,F,25.03428,-77.39628,North America,0,0,5,5
BAH,2000,Athletics,F,25.03428,-77.39628,North America,0,6,0,6
BAH,2000,Athletics,M,25.03428,-77.39628,North America,5,0,0,5
BAH,2004,Athletics,F,25.03428,-77.39628,North America,1,1,0,2
BAH,2008,Athletics,M,25.03428,-77.39628,North America,1,0,6,7
BAH,2012,Athletics,M,25.03428,-77.39628,North America,0,4,0,4
BAH,2016,Athletics,F,25.03428,-77.39628,North America,0,1,0,1
BAH,2016,Athletics,M,25.03428,-77.39628,North America,5,0,0,5
BAR,2000,Athletics,M,13.193887,-59.543198,North America,1,0,0,1
BDI,1996,Athletics,M,-3.373056,29.918886,Africa,0,1,0,1
BDI,2016,Athletics,F,-3.373056,29.918886,Africa,0,0,1,1
BEL,1900,Archery,M,50.503887,4.469936,Europe,1,3,3,7
BEL,1900,Equestrianism,M,50.503887,4.469936,Europe,1,3,1,5
BEL,1900,Football,M,50.503887,4.469936,Europe,9,0,0,9
BEL,1900,Rowing,M,50.503887,4.469936,Europe,0,0,9,9
BEL,1900,Shooting,M,50.503887,4.469936,Europe,2,0,1,3
BEL,1900,Water Polo,M,50.503887,4.469936,Europe,0,0,10,10
BEL,1906,Athletics,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1906,Cycling,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1906,Fencing,M,50.503887,4.469936,Europe,4,2,0,6
BEL,1906,Rowing,M,50.503887,4.469936,Europe,0,0,2,2
BEL,1906,Wrestling,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1908,Cycling,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1908,Fencing,M,50.503887,4.469936,Europe,7,0,0,7
BEL,1908,Rowing,M,50.503887,4.469936,Europe,0,0,9,9
BEL,1908,Sailing,M,50.503887,4.469936,Europe,0,0,3,3
BEL,1908,Shooting,M,50.503887,4.469936,Europe,0,1,5,6
BEL,1908,Water Polo,M,50.503887,4.469936,Europe,0,0,7,7
BEL,1912,Equestrianism,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1912,Fencing,M,50.503887,4.469936,Europe,1,7,0,8
BEL,1912,Rowing,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1912,Water Polo,M,50.503887,4.469936,Europe,9,0,0,9
BEL,1920,Archery,M,50.503887,4.469936,Europe,2,32,11,45
BEL,1920,Art Competitions,M,50.503887,4.469936,Europe,3,2,1,6
BEL,1920,Cycling,M,50.503887,4.469936,Europe,4,1,0,5
BEL,1920,Equestrianism,M,50.503887,4.469936,Europe,4,4,4,12
BEL,1920,Fencing,M,50.503887,4.469936,Europe,0,0,7,7
BEL,1920,Football,M,50.503887,4.469936,Europe,0,14,0,14
BEL,1920,Gymnastics,M,50.503887,4.469936,Europe,24,0,24,48
BEL,1920,Hockey,M,50.503887,4.469936,Europe,14,0,0,14
BEL,1920,Sailing,M,50.503887,4.469936,Europe,5,3,3,11
BEL,1920,Shooting,M,50.503887,4.469936,Europe,0,0,6,6
BEL,1920,Swimming,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1920,Tug-Of-War,M,50.503887,4.469936,Europe,8,0,0,8
BEL,1920,Water Polo,M,50.503887,4.469936,Europe,0,0,8,8
BEL,1920,Weightlifting,M,50.503887,4.469936,Europe,1,1,1,3
BEL,1924,Bobsleigh,M,50.503887,4.469936,Europe,5,0,0,5
BEL,1924,Boxing,M,50.503887,4.469936,Europe,1,1,0,2
BEL,1924,Cycling,M,50.503887,4.469936,Europe,4,0,5,9
BEL,1924,Fencing,M,50.503887,4.469936,Europe,1,1,12,14
BEL,1924,Sailing,M,50.503887,4.469936,Europe,0,1,0,1
BEL,1924,Swimming,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1924,Water Polo,M,50.503887,4.469936,Europe,0,0,11,11
BEL,1924,Wrestling,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1928,Boxing,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1928,Figure Skating,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1928,Rowing,M,50.503887,4.469936,Europe,3,0,0,3
BEL,1928,Wrestling,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1932,Art Competitions,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1936,Art Competitions,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1936,Cycling,M,50.503887,4.469936,Europe,4,0,0,4
BEL,1936,Water Polo,M,50.503887,4.469936,Europe,9,0,0,9
BEL,1948,Athletics,M,50.503887,4.469936,Europe,1,1,0,2
BEL,1948,Bobsleigh,M,50.503887,4.469936,Europe,0,0,4,4
BEL,1948,Boxing,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1948,Cycling,M,50.503887,4.469936,Europe,1,4,1,6
BEL,1948,Fencing,M,50.503887,4.469936,Europe,6,0,0,6
BEL,1948,Figure Skating,F,50.503887,4.469936,Europe,0,1,0,1
BEL,1948,Figure Skating,M,50.503887,4.469936,Europe,0,1,0,1
BEL,1952,Cycling,M,50.503887,4.469936,Europe,0,5,1,6
BEL,1952,Rowing,M,50.503887,4.469936,Europe,0,0,2,2
BEL,1956,Sailing,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1956,Wrestling,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1960,Athletics,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1960,Cycling,M,50.503887,4.469936,Europe,1,0,1,2
BEL,1960,Sailing,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1964,Athletics,M,50.503887,4.469936,Europe,0,1,0,1
BEL,1964,Cycling,M,50.503887,4.469936,Europe,1,1,0,2
BEL,1968,Cycling,M,50.503887,4.469936,Europe,2,0,0,2
BEL,1968,Weightlifting,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1972,Athletics,M,50.503887,4.469936,Europe,0,0,2,2
BEL,1976,Athletics,M,50.503887,4.469936,Europe,1,0,2,3
BEL,1976,Cycling,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1976,Equestrianism,M,50.503887,4.469936,Europe,5,0,0,5
BEL,1980,Judo,M,50.503887,4.469936,Europe,0,1,0,1
BEL,1984,Cycling,M,50.503887,4.469936,Europe,0,1,0,1
BEL,1984,Rowing,F,50.503887,4.469936,Europe,1,0,0,1
BEL,1984,Rowing,M,50.503887,4.469936,Europe,0,0,2,2
BEL,1984,Swimming,F,50.503887,4.469936,Europe,1,0,0,1
BEL,1988,Judo,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1988,Shooting,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1992,Cycling,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1992,Judo,F,50.503887,4.469936,Europe,1,0,0,1
BEL,1992,Rowing,F,50.503887,4.469936,Europe,0,0,1,1
BEL,1996,Judo,F,50.503887,4.469936,Europe,1,1,1,3
BEL,1996,Judo,M,50.503887,4.469936,Europe,1,0,0,1
BEL,1996,Sailing,M,50.503887,4.469936,Europe,0,0,1,1
BEL,1996,Swimming,M,50.503887,4.469936,Europe,0,1,0,1
BEL,1998,Speed Skating,M,50.503887,4.469936,Europe,1,0,0,1
BEL,2000,Cycling,M,50.503887,4.469936,Europe,0,0,3,3
BEL,2000,Judo,F,50.503887,4.469936,Europe,2,0,0,2
BEL,2000,Tennis,F,50.503887,4.469936,Europe,2,0,0,2
BEL,2004,Cycling,M,50.503887,4.469936,Europe,1,0,0,1
BEL,2004,Judo,F,50.503887,4.469936,Europe,1,0,0,1
BEL,2004,Tennis,F,50.503887,4.469936,Europe,0,1,0,1
BEL,2008,Athletics,F,50.503887,4.469936,Europe,0,1,4,5
BEL,2012,Judo,F,50.503887,4.469936,Europe,1,0,0,1
BEL,2012,Sailing,F,50.503887,4.469936,Europe,1,0,0,1
BEL,2012,Shooting,M,50.503887,4.469936,Europe,0,0,1,1
BEL,2016,Athletics,F,50.503887,4.469936,Europe,0,1,0,1
BEL,2016,Cycling,F,50.503887,4.469936,Europe,1,0,0,1
BEL,2016,Cycling,M,50.503887,4.469936,Europe,0,1,0,1
BEL,2016,Hockey,M,50.503887,4.469936,Europe,0,0,16,16
BEL,2016,Judo,M,50.503887,4.469936,Europe,1,0,0,1
BEL,2016,Swimming,M,50.503887,4.469936,Europe,0,0,1,1
BLR,1994,Biathlon,F,53.709807,27.953389,Europe,0,0,1,1
BLR,1994,Speed Skating,M,53.709807,27.953389,Europe,0,0,1,1
BLR,1996,Athletics,F,53.709807,27.953389,Europe,1,0,1,2
BLR,1996,Athletics,M,53.709807,27.953389,Europe,1,0,1,2
BLR,1996,Gymnastics,M,53.709807,27.953389,Europe,4,0,0,4
BLR,1996,Rowing,F,53.709807,27.953389,Europe,9,1,0,10
BLR,1996,Shooting,M,53.709807,27.953389,Europe,0,0,1,1
BLR,1996,Wrestling,M,53.709807,27.953389,Europe,1,0,3,4
BLR,1998,Biathlon,M,53.709807,27.953389,Europe,1,0,0,1
BLR,1998,Freestyle Skiing,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2000,Athletics,F,53.709807,27.953389,Europe,2,2,0,4
BLR,2000,Athletics,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2000,Judo,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2000,Modern Pentathlon,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2000,Rhythmic Gymnastics,F,53.709807,27.953389,Europe,0,0,7,7
BLR,2000,Rowing,F,53.709807,27.953389,Europe,0,1,0,1
BLR,2000,Shooting,F,53.709807,27.953389,Europe,1,0,0,1
BLR,2000,Shooting,M,53.709807,27.953389,Europe,2,0,1,3
BLR,2000,Weightlifting,M,53.709807,27.953389,Europe,2,0,0,2
BLR,2000,Wrestling,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2002,Freestyle Skiing,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2004,Athletics,F,53.709807,27.953389,Europe,0,1,0,1
BLR,2004,Boxing,M,53.709807,27.953389,Europe,0,0,2,2
BLR,2004,Canoeing,M,53.709807,27.953389,Europe,2,0,0,2
BLR,2004,Cycling,F,53.709807,27.953389,Europe,1,0,0,1
BLR,2004,Judo,M,53.709807,27.953389,Europe,0,1,0,1
BLR,2004,Rowing,F,53.709807,27.953389,Europe,2,0,1,3
BLR,2004,Shooting,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2004,Weightlifting,F,53.709807,27.953389,Europe,1,0,1,2
BLR,2004,Weightlifting,M,53.709807,27.953389,Europe,0,0,1,1
BLR,2004,Wrestling,M,53.709807,27.953389,Europe,1,0,0,1
BLR,2006,Freestyle Skiing,M,53.709807,27.953389,Europe,0,0,1,1
BLR,2008,Athletics,F,53.709807,27.953389,Europe,1,1,1,3
BLR,2008,Athletics,M,53.709807,27.953389,Europe,1,0,2,3
BLR,2008,Canoeing,M,53.709807,27.953389,Europe,2,6,0,8
BLR,2008,Rhythmic Gymnastics,F,53.709807,27.953389,Europe,6,0,1,7
BLR,2008,Rowing,F,53.709807,27.953389,Europe,3,0,0,3
BLR,2008,Weightlifting,F,53.709807,27.953389,Europe,1,0,0,1
BLR,2008,Weightlifting,M,53.709807,27.953389,Europe,0,1,1,2
BLR,2008,Wrestling,M,53.709807,27.953389,Europe,2,0,0,2
BLR,2010,Biathlon,F,53.709807,27.953389,Europe,1,0,0,1
BLR,2010,Biathlon,M,53.709807,27.953389,Europe,0,0,1,1
BLR,2010,Freestyle Skiing,M,53.709807,27.953389,Europe,0,1,0,1
BLR,2012,Canoeing,F,53.709807,27.953389,Europe,4,0,0,4
BLR,2012,Canoeing,M,53.709807,27.953389,Europe,0,0,4,4
BLR,2012,Rhythmic Gymnastics,F,53.709807,27.953389,Europe,1,0,6,7
BLR,2012,Shooting,M,53.709807,27.953389,Europe,0,1,0,1
BLR,2012,Swimming,F,53.709807,27.953389,Europe,0,0,2,2
BLR,2012,Tennis,F,53.709807,27.953389,Europe,1,1,0,2
BLR,2012,Tennis,M,53.709807,27.953389,Europe,0,1,0,1
BLR,2012,Weightlifting,F,53.709807,27.953389,Europe,2,0,0,2
BLR,2014,Biathlon,F,53.709807,27.953389,Europe,1,3,0,4
BLR,2014,Freestyle Skiing,F,53.709807,27.953389,Europe,0,1,0,1
BLR,2014,Freestyle Skiing,M,53.709807,27.953389,Europe,0,1,0,1
BLR,2016,Athletics,M,53.709807,27.953389,Europe,0,0,1,1
BLR,2016,Canoeing,F,53.709807,27.953389,Europe,4,0,0,4
BLR,2016,Swimming,F,53.709807,27.953389,Europe,1,0,0,1
BLR,2016,Trampolining,M,53.709807,27.953389,Europe,0,1,0,1
BLR,2016,Weightlifting,F,53.709807,27.953389,Europe,0,0,1,1
BLR,2016,Weightlifting,M,53.709807,27.953389,Europe,0,0,1,1
BLR,2016,Wrestling,F,53.709807,27.953389,Europe,0,0,1,1
BLR,2016,Wrestling,M,53.709807,27.953389,Europe,2,0,0,2
BOT,2012,Athletics,M,-22.328474,24.684866,Africa,0,0,1,1
BRA,1920,Shooting,M,-14.235004,-51.92528,South America,5,1,1,7
BRA,1948,Basketball,M,-14.235004,-51.92528,South America,10,0,0,10
BRA,1952,Athletics,M,-14.235004,-51.92528,South America,1,1,0,2
BRA,1952,Swimming,M,-14.235004,-51.92528,South America,1,0,0,1
BRA,1956,Athletics,M,-14.235004,-51.92528,South America,0,1,0,1
BRA,1960,Basketball,M,-14.235004,-51.92528,South America,12,0,0,12
BRA,1960,Swimming,M,-14.235004,-51.92528,South America,1,0,0,1
BRA,1964,Basketball,M,-14.235004,-51.92528,South America,12,0,0,12
BRA,1968,Athletics,M,-14.235004,-51.92528,South America,0,0,1,1
BRA,1968,Boxing,M,-14.235004,-51.92528,South America,1,0,0,1
BRA,1968,Sailing,M,-14.235004,-51.92528,South America,2,0,0,2
BRA,1972,Athletics,M,-14.235004,-51.92528,South America,1,0,0,1
BRA,1972,Judo,M,-14.235004,-51.92528,South America,1,0,0,1
BRA,1976,Athletics,M,-14.235004,-51.92528,South America,1,0,0,1
BRA,1976,Sailing,M,-14.235004,-51.92528,South America,2,0,0,2
BRA,1980,Athletics,M,-14.235004,-51.92528,South America,1,0,0,1
BRA,1980,Sailing,M,-14.235004,-51.92528,South America,0,4,0,4
BRA,1980,Swimming,M,-14.235004,-51.92528,South America,4,0,0,4
BRA,1984,Athletics,M,-14.235004,-51.92528,South America,0,1,0,1
BRA,1984,Football,M,-14.235004,-51.92528,South America,0,0,16,16
BRA,1984,Judo,M,-14.235004,-51.92528,South America,2,0,1,3
BRA,1984,Sailing,M,-14.235004,-51.92528,South America,0,0,3,3
BRA,1984,Swimming,M,-14.235004,-51.92528,South America,0,0,1,1
BRA,1984,Volleyball,M,-14.235004,-51.92528,South America,0,0,12,12
BRA,1988,Athletics,M,-14.235004,-51.92528,South America,1,0,1,2
BRA,1988,Football,M,-14.235004,-51.92528,South America,0,0,16,16
BRA,1988,Judo,M,-14.235004,-51.92528,South America,0,1,0,1
BRA,1988,Sailing,M,-14.235004,-51.92528,South America,4,0,0,4
BRA,1992,Judo,M,-14.235004,-51.92528,South America,0,1,0,1
BRA,1992,Swimming,M,-14.235004,-51.92528,South America,0,0,1,1
BRA,1992,Volleyball,M,-14.235004,-51.92528,South America,0,12,0,12
BRA,1996,Athletics,M,-14.235004,-51.92528,South America,4,0,0,4
BRA,1996,Basketball,F,-14.235004,-51.92528,South America,0,0,12,12
BRA,1996,Beach Volleyball,F,-14.235004,-51.92528,South America,0,2,2,4
